ItemId,quality,store,price
116783,4,39,5300
116783,2,8,3900
116783,3,24,4000
116783,3,17,4200
116783,2,1,4200
116783,2,17,4500
116783,2,51,4500
116783,2,5,4500
116783,3,38,4700
117651355,2,16,10300
117651355,3,8,10700
117651355,3,48,10700
117651355,3,14,10700
117651355,3,43,10700
117651355,4,41,11200
117651355,4,3,11200
117651355,2,19,10300
117651355,2,16,10300
117651355,2,17,10300
117651355,2,14,10300
117651355,2,22,10300
117651355,2,40,10300
117651355,2,46,10300
117651355,3,30,10700
118763,1,9,1000
118763,3,10,4900
118763,3,13,4900
118763,3,7,4900
118763,3,18,4900
118763,2,33,4900
118763,2,11,5000
118763,2,42,4300
118763,2,38,4300
118763,2,7,4500
118763,2,35,4600
118763,2,11,4600
118763,2,15,4800
118763,2,2,4800
118763,2,6,4800
11947736,2,11,7400
11947736,3,30,7800
11947736,3,11,7900
11947736,3,33,7900
11947736,3,27,7900
11947736,3,8,7900
11947736,3,43,7900
11947736,2,3,7400
11947736,2,15,7400
11947736,2,35,7400
11947736,2,20,7400
11947736,2,25,7500
11947736,2,8,7500
11947736,2,27,7500
11947736,3,2,7800
120057939,2,10,9000
120057939,2,12,9100
120057939,3,43,9300
120057939,3,5,9300
120057939,3,12,9400
120057939,3,36,9400
120057939,3,4,9500
120057939,2,10,9000
120057939,2,41,9000
120057939,2,28,9000
120057939,2,25,9000
120057939,2,14,9100
120057939,2,2,9100
120057939,2,19,9100
120057939,2,12,9100
12018004,1,10,1500
12018004,4,24,8700
12018620,2,16,7200
12018620,2,2,7500
12018620,2,10,7500
12018620,3,9,7900
12018620,3,17,7900
12018620,3,15,7900
12018620,3,39,8000
12018620,2,52,7200
12018620,2,3,7400
12018620,2,9,7400
12018620,2,41,7500
12018620,2,24,7500
12018620,2,33,7500
12018620,2,10,7500
12018620,2,36,7500
120812491,2,51,9100
120812491,4,4,9800
120812491,4,47,9800
120812491,4,55,9800
120812491,4,35,9800
120812491,4,35,9800
120812491,4,55,9800
120812491,2,17,9300
120812491,3,35,9500
120812491,3,43,9500
120812491,3,34,9500
120812491,3,47,9500
120812491,4,14,9800
120812491,4,47,9800
120812491,4,55,9800
12470323,3,17,7200
12470323,3,14,7500
12470323,3,9,7600
124830071,2,1,6900
124830071,3,4,7300
124830071,4,56,7600
124830071,4,33,7600
124830071,4,18,7600
124830071,4,42,7600
124830071,4,17,7600
124830071,2,20,7000
124830071,2,52,7000
124830071,2,3,7000
124830071,3,1,7200
124830071,3,25,7300
124830071,3,4,7300
124830071,3,33,7300
124830071,3,21,7300
124938,2,8,1400
124938,3,37,1500
12575515,2,28,8500
12575515,2,47,8500
12575515,3,32,8800
12575515,3,10,8900
12575515,3,7,8900
12575515,3,38,8900
12575515,3,14,8900
12575515,2,9,8500
12575515,2,32,8500
12575515,2,36,8500
12575515,2,8,8500
12575515,2,6,8500
12575515,2,28,8500
12575515,2,47,8500
12575515,2,39,8500
12793389,2,1,7300
12793389,3,31,9000
12793389,3,50,9000
12793389,3,32,9000
12793389,3,27,9000
12793389,4,1,9400
12793389,4,20,9400
12793389,2,24,7900
12793389,2,1,7900
12793389,3,2,8300
12793389,2,31,8500
12793389,2,6,8500
12793389,2,22,8600
12793389,3,34,9000
12793389,3,14,9000
12845007,2,26,6200
12845007,3,24,6600
12845007,3,1,6600
12845007,3,15,6600
12845007,3,34,6600
12845007,3,7,6600
12845007,3,1,6600
12845007,2,6,6200
12845007,2,9,6200
12845007,2,52,6200
12845007,2,26,6200
12845007,2,15,6200
12845007,3,20,6500
12845007,3,25,6600
12845007,3,28,6600
129003066,2,6,7700
129003066,2,12,8200
129003066,3,9,8400
129003066,3,37,8400
129003066,3,1,8500
129003066,2,23,8500
129003066,4,9,8900
129003066,2,16,7700
129003066,2,17,7700
129003066,2,9,7900
129003066,2,35,7900
129003066,3,25,8100
129003066,3,37,8100
129003066,2,2,8200
129003066,2,19,8200
13030616,2,1,6100
13030616,3,20,7000
13030616,3,8,7000
13030616,2,3,7200
13030616,2,4,7200
13030616,3,33,7500
13030616,4,20,7600
13030616,2,39,6100
13030616,2,11,6600
13030616,2,5,6600
13030616,2,18,6600
13030616,2,2,6600
13030616,2,7,6600
13030616,2,1,6700
13030616,3,48,7000
13364715,2,22,5900
13364715,4,36,6800
13364715,4,18,6800
13364715,4,53,6800
13364715,4,10,6800
13364715,4,36,6800
13364715,4,33,6800
13364715,3,43,6100
13364715,2,23,6100
13364715,2,7,6100
13364715,2,9,6100
13364715,2,16,6100
13364715,2,24,6100
13364715,3,14,6400
13364715,3,3,6600
133668671,2,50,7700
133668671,4,11,8800
133668671,4,18,8000
133668671,3,14,8000
133668671,3,42,8000
133668671,3,32,8100
133668671,4,32,8300
133668671,4,32,8300
133668671,4,8,8300
133668671,4,49,8300
13426224,2,10,12100
13483743,2,14,9200
13483743,3,22,9700
13483743,3,6,9700
13483743,4,14,10200
13483743,3,46,10400
13483743,3,8,10400
13492996,2,23,6700
13492996,3,7,7400
13492996,2,10,8400
13492996,3,35,8700
13492996,3,15,8700
13492996,2,5,9200
13492996,3,34,9500
13492996,2,11,6900
13492996,2,1,7000
13492996,2,44,7000
13492996,2,51,7000
13492996,3,44,7400
13492996,3,49,7400
13492996,3,20,7400
13492996,3,14,7400
134947105,2,8,9800
134947105,3,43,10200
134947105,3,25,10300
134947105,4,8,10700
134947105,4,30,10700
134947105,4,21,10700
134947105,4,6,10700
134947105,2,26,9800
134947105,2,32,9800
134947105,2,11,9900
134947105,3,3,10200
134947105,3,5,10200
134947105,3,9,10200
134947105,3,38,10200
134947105,3,43,10200
136765,2,1,3200
136765,3,31,4100
136765,2,2,4100
136765,2,31,3400
136765,2,16,3500
136765,2,4,3500
136765,2,14,3600
136765,3,37,3800
136765,2,10,3900
136765,4,14,4000
136765,2,40,4000
13686951,2,7,11600
13686951,3,30,13800
13686951,3,9,13800
13686951,4,6,14400
13686951,2,11,11800
13686951,2,54,12200
13686951,2,18,13200
13686951,2,39,13200
13686951,2,10,13300
13686951,2,27,13300
13686951,2,18,13300
13686951,2,43,13300
13822557,3,9,2000
13874633,2,35,6800
13874633,3,29,8000
13874633,3,4,8300
13874633,3,33,8300
13874633,3,14,9000
13874633,3,13,9000
13874633,4,38,9300
13874633,2,1,7600
13874633,2,18,7600
13874633,2,20,7600
13874633,2,28,7800
13874633,2,14,7900
13874633,3,36,8000
13874633,3,3,8000
13874633,3,22,8000
13896510,2,53,6700
13896510,3,49,7100
13896510,4,2,7400
13896510,4,10,7400
13896510,4,14,7400
13896510,4,9,7400
13896510,4,2,7400
13896510,2,28,6700
13896510,2,2,6700
13896510,2,7,6700
13896510,2,32,6700
13896510,3,9,7100
13896510,3,1,7100
13896510,3,6,7100
13896510,3,54,7100
13904586,2,22,3700
13904586,2,3,4600
139258912,4,20,8600
13984045,3,5,13500
13984045,3,23,14500
13984045,3,20,14500
13984045,3,45,14500
13984045,3,16,14500
13984045,3,3,15000
13984045,4,45,15100
13984045,2,16,13700
13984045,2,12,13800
13984045,2,19,13800
13984045,2,45,13900
13984045,2,25,13900
13984045,2,13,13900
13984045,3,19,14400
13984045,3,14,14500
14008953,2,52,6100
14008953,3,34,6300
14008953,3,34,6300
14008953,3,4,6400
14008953,4,14,6600
14008953,4,43,6700
14008953,2,11,6100
14008953,2,21,6100
14008953,2,19,6100
14008953,3,47,6200
14008953,2,25,6200
14008953,2,35,6200
14008953,3,51,6300
14008953,3,26,6300
14030938,1,23,1000
14030938,2,14,5300
14030938,3,14,5500
14037631,3,9,7700
14037631,3,22,7800
14037631,2,27,8100
14037631,2,10,8100
14037631,2,25,8100
14037631,2,45,8200
14037631,3,44,8400
14037631,3,1,8500
14037631,4,15,8800
14041185,2,14,7500
14041185,3,34,8000
14041185,3,4,8000
14041185,3,39,8000
14041185,3,56,8000
14041185,2,16,8000
14041185,2,9,8100
14041185,2,17,7500
14041185,2,10,7500
14041185,2,40,7600
14041185,2,8,7600
14041185,2,35,7600
14041185,2,11,7600
14041185,2,52,7600
14041185,2,44,7600
14154907,2,24,7400
14154907,4,49,9200
14154907,4,32,9200
14154907,3,26,8100
14154907,2,55,8400
14154907,2,45,8400
14154907,3,12,8700
14154907,3,3,8800
14154907,3,15,8800
14154907,4,4,9200
14154907,4,37,9200
14163562,2,41,6200
14163562,2,48,7700
14163562,2,3,7700
14163562,3,28,7800
14163562,3,7,8000
14163562,3,13,8000
14163562,4,5,8300
14163562,2,18,7200
14163562,2,20,7200
14163562,2,10,7400
14163562,2,2,7400
14163562,2,10,7400
14163562,3,6,7600
14163562,3,29,7600
14163562,2,22,7600
14207497,2,47,5700
14207497,3,42,6000
14207497,3,10,6000
14207497,3,14,6000
14207497,3,10,6000
14207497,2,21,5700
14207497,2,39,5700
14207497,2,44,5700
14207497,2,48,5700
14207497,2,38,5700
14207497,2,17,5700
14207497,2,51,5700
14207497,3,4,6000
14245870,1,52,1500
14245870,2,8,6900
14245870,2,11,6900
14245870,2,12,6900
14245870,3,1,7200
14245870,3,36,7200
14248154,2,27,11400
14248154,2,29,12700
14248154,3,8,13100
14248154,3,1,13100
14248154,3,31,13200
14248154,3,36,13200
14248154,4,52,13600
14248154,2,46,11800
14248154,2,12,11800
14248154,2,12,11800
14248154,3,13,12000
14248154,3,11,12200
14248154,3,12,12200
14248154,2,6,12400
14248154,2,34,12600
14273831,2,33,5400
14273831,4,20,6000
14273831,2,34,6100
14273831,2,32,6100
14273831,3,13,6400
14273831,4,39,6700
14273831,2,32,6800
14273831,3,21,6900
14334318,2,30,6400
14334318,3,37,7400
14334318,3,19,7400
14334318,4,39,7600
14334318,4,39,7600
14334318,4,20,7600
14334318,4,24,7700
14334318,3,22,6800
14334318,3,50,6800
14334318,3,21,6800
14334318,2,16,6800
14334318,2,56,7000
14334318,2,51,7000
14334318,2,13,7100
14334318,3,49,7300
14335302,2,1,6700
14335302,2,16,7000
14335302,2,14,7000
14335302,3,14,7400
14335302,2,29,7600
14335302,2,17,7600
14335302,3,37,7900
14335302,3,12,8000
14417017,2,44,4700
14417017,2,27,5300
14417017,3,9,5400
14417017,3,9,5400
14417017,3,37,5400
14417017,3,38,5400
14417017,3,22,5600
14417017,2,41,4700
14417017,3,7,5000
14417017,3,7,5000
14417017,3,14,5000
14417017,2,11,5000
14417017,2,18,5100
14417017,2,20,5100
14417017,3,1,5300
144619768,2,37,9400
144619768,3,28,9800
144619768,3,25,9800
144619768,4,15,10200
14628747,1,5,1500
14628747,2,42,5100
14628747,3,37,6400
14628747,3,31,6400
14628747,3,8,6400
14628747,4,39,6700
14628747,4,15,6800
14628764,2,42,7700
14628764,3,3,8100
14628764,3,26,8100
14628764,4,30,8400
14628764,4,1,8400
14628764,4,3,8400
14628764,4,1,8400
14628764,2,1,7700
14628764,2,42,7700
14628764,2,26,7700
14628764,2,36,7800
14628764,2,11,7800
14628764,2,27,7800
14628764,3,6,8000
14628764,3,6,8000
149743777,2,52,10700
149743777,4,53,11600
149743777,4,15,11600
149743777,4,13,11600
149743777,4,55,11600
149743777,4,10,11600
149743777,4,26,11600
149743777,2,6,10700
149743777,2,13,10700
149743777,3,36,11100
149743777,3,33,11100
149743777,3,9,11100
149743777,3,17,11100
149743777,3,11,11100
149743777,3,1,11100
154118491,3,11,7900
154118491,2,55,8300
154118491,2,1,8300
154118491,3,4,8700
154118491,3,21,8700
154118491,4,19,9000
154118491,4,5,9000
154118491,3,11,7900
154118491,3,34,7900
154118491,3,51,8000
154118491,3,19,8000
154118491,3,6,8000
154118491,4,4,8200
154118491,4,30,8200
154118491,4,15,8200
154618163,2,40,6200
154618163,2,2,6200
158805537,2,42,7200
158805537,4,38,8000
158805537,3,7,8000
158805537,3,2,8000
158805537,3,19,8200
158805537,4,20,8300
158805537,4,4,8400
158805537,2,23,7200
158805537,2,51,7200
158805537,2,8,7200
158805537,3,20,7600
158805537,3,2,7900
158805537,3,18,7900
158805537,3,9,7900
158805537,4,8,8000
16068999,2,35,13300
16068999,2,33,13300
16068999,2,47,13300
16068999,2,13,13300
16068999,3,3,13800
16068999,3,11,13900
162341244,2,39,6900
162341244,4,22,7700
162341244,4,7,7700
162341244,3,9,7900
162341244,4,15,8300
162341244,4,23,8300
162341244,4,8,8300
162341244,2,35,6900
162341244,3,1,7100
162341244,3,34,7400
162341244,3,44,7400
162341244,4,14,7500
162341244,4,29,7500
162341244,4,51,7600
162341244,4,17,7600
162341312,2,41,9800
162341312,3,21,10300
162341312,4,50,10700
162341312,4,8,10700
162341312,4,27,10700
162341312,4,11,10700
162341312,4,46,10700
162341312,2,3,9800
162341312,3,54,10200
162341312,3,20,10200
162341312,3,16,10200
162341312,3,53,10200
162341312,3,25,10200
162341312,3,25,10200
162341312,3,54,10200
162341355,2,3,7300
162341355,4,3,8000
162341355,4,4,8000
162341355,4,10,8000
162341355,4,8,8000
162341355,4,33,8000
162341355,2,11,8000
162341355,2,3,7300
162341355,2,16,7300
162341355,4,18,7500
162341355,4,4,7500
162341355,4,1,7500
162341355,3,5,7700
162341355,4,2,8000
162341355,4,43,8000
162341408,3,15,6900
162341408,4,27,8200
162341408,3,7,8600
162341408,3,35,8600
162341408,4,56,9000
162341408,4,47,9000
162341408,3,38,9000
162341408,3,2,7200
162341408,2,33,7500
162341408,2,32,7600
162341408,2,29,7900
162341408,4,38,8000
162341408,4,30,8000
162341408,2,3,8000
162341408,4,41,8100
162366511,2,56,8100
162366511,3,5,8500
16549309,3,41,3300
16549309,2,16,6200
16549309,2,5,6200
16549309,3,40,6400
16549309,3,11,6400
16549309,2,24,6600
16549309,4,44,6700
16549309,2,11,7200
165654499,1,15,2700
165654499,3,1,10900
168171832,2,29,3000
168171832,3,52,3300
168171832,3,33,3300
168171832,3,19,3300
168171832,3,21,3300
168171832,3,39,3300
168171832,3,10,3300
168171832,2,16,3100
168171832,2,26,3100
168171832,2,35,3100
168171832,4,19,3200
168171832,4,56,3200
168171832,4,39,3200
168171832,3,7,3300
168171832,3,16,3300
169596084,4,11,11100
169596084,4,1,11100
16995139,2,39,6900
16995139,3,40,7600
16995139,2,12,7700
16995139,3,20,8000
16995139,3,28,8000
16995139,3,54,8000
16995139,3,27,8000
16995139,3,40,7200
16995139,2,29,7200
16995139,2,3,7200
16995139,2,29,7200
16995139,2,18,7200
16995139,2,40,7200
16995139,3,26,7600
16995139,3,27,7600
1710730,2,11,29500
1710730,2,6,29500
1710730,2,1,30000
1710730,2,17,30500
1710730,2,22,30500
1710730,2,37,31100
171167892,3,2,2600
171167892,3,51,3300
171167892,3,38,3300
171167892,3,47,3300
171167892,2,13,3300
171167892,4,37,3400
171167892,4,44,3400
171167892,2,32,2800
171167892,3,8,2900
171167892,3,11,2900
171167892,3,29,2900
171167892,3,8,3000
171167892,4,42,3100
171167892,2,13,3200
171167892,3,20,3300
172152642,2,45,10100
172152642,2,23,10100
172152642,2,34,10100
172152642,2,19,10100
172152642,2,34,10100
172152642,2,3,10100
172152642,3,6,10500
172152642,2,41,10100
172152642,2,6,10100
172152642,2,12,10100
172152642,2,35,10100
172152642,2,9,10100
172152642,2,4,10100
172152642,2,41,10100
172152642,2,18,10100
17242411,2,18,4600
17242411,3,26,4900
17242411,3,1,4900
17242411,4,8,5000
17242411,4,38,5000
17242411,4,49,5100
17242411,4,49,5100
17242411,2,15,4600
17242411,2,47,4600
17242411,3,20,4700
17242411,2,19,4700
17242411,2,17,4700
17242411,2,19,4700
17242411,3,10,4900
17242411,3,2,4900
173294238,2,31,13200
173294238,4,31,14300
173294238,4,34,14300
173294238,4,46,14300
173294238,4,21,14300
173294238,4,13,14300
173294238,4,14,14400
173294238,2,51,13200
173294238,2,3,13200
173294238,3,27,13800
173294238,3,46,13800
173294238,3,32,13800
173294238,4,14,14300
173294238,4,40,14300
173294238,4,29,14300
173495672,2,24,11900
173495672,3,17,12500
173495672,3,2,12500
173495672,3,25,12500
173495672,4,15,12900
173495672,4,17,13000
173495672,4,10,13000
173495672,2,18,11900
173495672,2,23,12000
173495672,2,34,12000
173495672,2,55,12000
173495672,3,8,12400
173495672,3,56,12500
173495672,3,19,12500
173495672,3,10,12500
173768726,2,8,6700
173768726,2,34,6900
173768726,3,26,7000
173768726,3,13,7000
173768726,3,27,7000
174075854,2,48,8300
174075854,4,35,9200
174075854,4,36,9200
174075854,4,27,9300
174075854,4,8,9500
174075854,4,9,9500
174075854,4,8,9500
174075854,2,22,8300
174075854,3,48,8700
174075854,3,2,8700
174075854,3,43,8700
174075854,4,5,9000
174075854,4,51,9200
174075854,4,38,9200
174075854,4,40,9200
174240457,2,5,7600
174240457,2,51,8200
174240457,2,40,8200
174240457,3,30,8600
174240457,2,13,9500
174240457,3,17,9900
174240457,3,34,9900
174240457,2,13,7900
174240457,3,54,8000
174240457,3,32,8000
174240457,2,39,8000
174240457,2,42,8000
174240457,2,15,8000
174240457,3,46,8200
174240457,3,28,8200
174847065,2,43,7000
174847065,3,39,8000
174847065,3,34,8100
174847065,3,37,8100
174847065,3,39,8100
174847065,4,40,8200
174847065,3,8,8200
174847065,3,43,7400
174847065,2,4,7500
174847065,2,8,7500
174847065,2,31,7800
174847065,2,41,7800
174847065,2,47,7800
174847065,2,37,7800
174847065,3,36,8000
175316311,2,4,8200
175316311,3,26,8900
175316311,3,26,8900
175316311,3,12,8900
175316311,3,38,8900
175316311,3,25,8900
175316311,4,39,9300
175316311,2,21,8200
175316311,2,21,8200
175316311,3,49,8600
175316311,2,51,8600
175316311,2,52,8600
175316311,2,54,8600
175316311,2,17,8600
175316311,3,54,8900
175365729,2,6,8700
175365729,4,8,9400
175365729,4,48,9400
175365729,4,14,9400
175365729,4,34,9400
175365729,4,16,9400
175365729,4,4,9400
175365729,2,11,8700
175365729,4,40,9000
175365729,3,27,9000
175365729,3,9,9000
175365729,3,17,9000
175365729,3,39,9000
175365729,3,19,9000
175365729,3,1,9000
175466135,2,14,8900
175466135,3,33,9200
175466135,3,26,9200
175466135,2,38,10400
175466135,3,36,11000
175466135,3,20,11000
175466135,4,8,11400
175466135,2,43,8900
175466135,2,22,8900
175466135,2,18,8900
175466135,2,52,8900
175466135,2,38,8900
175466135,2,11,8900
175466135,2,35,8900
175466135,2,34,8900
175548542,2,32,8100
175548542,3,54,9000
175548542,4,33,9400
175548542,4,14,9400
175548542,4,40,9400
175548542,4,11,9400
175548542,4,10,9400
175548542,2,45,8700
175548542,2,7,8700
175548542,2,47,8700
175548542,2,10,8700
175548542,2,21,8700
175548542,4,8,9000
175548542,3,18,9000
175548542,3,11,9000
175631839,3,1,9600
17593312,2,14,7000
17593312,3,1,7500
17593312,3,8,7500
17593312,3,9,7500
17593312,3,15,7500
17593312,3,2,7500
17593312,3,6,7900
17593312,2,4,7000
17593312,2,47,7100
17593312,2,27,7100
17593312,2,29,7100
17593312,2,23,7100
17593312,2,23,7100
17593312,3,1,7500
17593312,3,11,7500
176005672,2,51,11600
176022936,3,9,6900
176022936,3,17,7500
176022936,3,47,7500
176022936,4,45,7800
176022936,4,32,7800
176022936,3,6,7800
176022936,4,49,9300
176022936,3,23,7000
176022936,2,29,7100
176022936,2,51,7100
176022936,4,20,7200
176022936,2,38,7200
176022936,2,30,7200
176022936,3,36,7500
176022936,3,2,7500
176187148,2,44,6700
176247060,2,40,6300
176247060,3,2,7100
176247060,3,9,7100
176247060,3,31,7100
176247060,3,11,7200
176247060,4,42,7400
176247060,4,35,7400
176247060,2,21,6300
176247060,2,13,6300
176247060,2,30,6900
176247060,2,19,6900
176247060,4,15,7000
176247060,2,5,7000
176247060,3,42,7100
176247060,3,43,7100
176388807,1,12,1500
176388807,1,22,1500
176388807,1,13,1500
176388807,1,13,1500
176388807,3,12,6700
176388807,4,44,7100
176388807,4,35,7100
176388807,1,22,1500
176388807,1,36,1500
176388807,1,9,1500
176388807,1,27,1500
176388807,1,2,1500
176388807,1,12,1500
176388807,1,23,1500
176388807,1,3,1500
176470813,3,26,7900
176470813,3,19,8400
176470813,3,16,8400
176470813,4,29,8700
176470813,4,25,8700
176470813,4,19,8700
176470813,4,13,8800
176470813,3,3,7900
176470813,2,29,8000
176470813,2,28,8000
176470813,2,45,8000
176470813,2,1,8000
176470813,2,13,8100
176470813,3,35,8300
176470813,3,30,8400
176576174,2,49,6600
176576174,4,4,6800
176576174,4,4,6800
176585503,2,40,7700
176585503,3,48,8100
176585503,3,17,8100
176585503,4,28,8600
176585503,3,51,8600
176585503,4,17,8900
176585503,4,3,9100
176585503,2,37,7700
176585503,2,41,7700
176585503,3,26,8000
176585503,3,43,8000
176585503,3,1,8100
176585503,3,27,8100
176585503,3,41,8100
176585503,3,8,8100
176585517,2,42,6300
176585517,3,27,7100
176585517,3,30,7100
176585517,3,15,7100
176585517,3,18,7100
176585517,4,1,7400
176585517,4,17,7400
176585517,3,6,6600
176585517,3,15,6600
176585517,3,3,6600
176585517,3,7,6600
176585517,3,35,6600
176585517,3,35,6600
176585517,3,25,6600
176585517,2,18,6900
176688424,3,38,3400
176688424,3,23,3800
176688424,3,21,3800
176688424,3,14,3800
176688424,4,14,3900
176688424,4,19,3900
176688424,4,6,3900
176688424,3,20,3400
176688424,3,11,3400
176688424,4,5,3600
176688424,4,54,3600
176688424,4,45,3600
176688424,4,48,3600
176688424,4,39,3600
176688424,3,19,3800
176758082,2,20,11400
176758082,4,7,13700
176758082,4,31,13700
176758082,2,26,11600
176758082,3,5,12200
176758082,3,11,12200
176758082,4,20,12600
176758082,2,25,12700
176758082,2,37,12700
176758082,4,23,12900
176758082,3,6,13200
176787243,2,5,8700
176787243,2,22,8700
176787243,3,25,9500
177176743,3,52,5000
177219358,2,5,7000
177219358,4,3,8200
177219358,4,18,8200
177219358,4,2,8200
177219358,4,22,8300
177219358,4,19,8300
177219358,4,38,10500
177219358,3,41,7500
177219358,2,18,7500
177219358,2,3,7600
177219358,4,48,7700
177219358,4,16,7700
177219358,4,26,7700
177219358,3,19,7900
177219358,3,45,7900
177251606,1,7,1500
177271985,2,5,7100
177271985,3,19,7400
177271985,3,15,7400
177271985,3,53,7400
177271985,3,16,7400
177271985,3,8,7900
177271985,3,30,7900
177271985,2,13,7100
177271985,2,32,7100
177271985,2,19,7100
177271985,2,48,7100
177271985,2,48,7100
177271985,2,10,7200
177271985,2,34,7200
177271985,3,5,7400
177446031,2,15,6300
177446031,3,22,7400
177446031,4,47,7600
177446031,4,4,7600
177446031,4,31,7700
177446031,2,18,6400
177446031,3,40,6800
177446031,3,1,6800
177446031,2,7,7000
177446031,2,30,7000
177446031,4,28,7100
177446031,2,6,7100
177446031,3,7,7400
177462688,3,14,6500
177462688,4,14,7600
177462688,3,51,6800
177462688,2,7,7100
177462688,2,49,7100
177462688,2,15,7100
177462688,3,22,7200
177462688,3,7,7300
177462688,3,7,7300
177462688,3,21,7400
177588733,2,8,7000
177588733,3,26,7900
177588733,3,23,7200
177588733,3,5,7400
177588733,4,46,7500
177588733,4,25,7600
177588733,4,12,7700
177588733,3,38,7900
177588733,3,38,7900
177588733,3,26,7900
177590068,2,17,4700
177590068,4,41,5000
177590068,4,2,5000
177590068,4,21,5300
177590068,4,22,5300
177590068,3,30,5400
177590068,4,33,5600
177590068,4,3,5700
177607598,2,33,7100
177607598,4,4,7700
177607598,4,39,7800
177607598,4,47,7800
177607598,2,18,7200
177607598,2,36,7200
177607598,2,39,7200
177607598,3,40,7400
177607598,3,21,7500
177607598,3,10,7500
177607598,3,33,7500
177607598,3,17,7500
177819191,4,13,8100
177884455,2,5,2500
177884455,2,19,2800
178334514,2,23,6800
178334514,3,46,7900
178334514,2,6,6800
178334514,2,13,6800
178334514,2,28,6900
178334514,2,4,7100
178334514,3,47,7300
178334514,4,1,7600
178334514,3,11,7900
178334514,3,38,7900
178335888,1,14,1500
178335888,3,31,7000
178335888,3,27,7000
178335888,3,31,7000
178335888,4,18,7200
178335888,4,43,7400
178335888,4,15,7400
178335888,1,27,1500
178335888,1,5,1500
178335888,1,50,1500
178335888,1,13,1500
178335888,1,9,1500
178335888,1,9,1500
178335888,2,24,6600
178335888,2,55,6900
178459263,2,22,5300
178459263,4,2,5700
178459263,4,13,5700
178599952,2,7,4400
178599952,3,15,4700
178599952,3,3,5200
178599952,3,54,5200
178599952,3,28,5200
178599952,3,17,5200
178599952,4,14,5400
178599952,4,46,5900
178617235,2,18,2900
178617235,3,14,3000
178617235,3,53,3000
178617235,4,33,3100
178977469,4,8,5300
178979939,3,26,2900
178979939,3,30,2900
178979939,4,49,3000
179504057,2,38,9200
179504057,3,48,9500
179504057,4,52,9900
179504057,4,48,9900
179504057,4,7,11200
179504057,4,4,11200
179504057,4,6,11200
179504057,2,15,9200
179504057,2,7,9200
179504057,2,48,9200
179504057,2,23,9200
179504057,2,44,9200
179504057,3,5,9500
179504057,3,43,9500
179504057,3,47,9500
182285146,2,26,8900
182285146,4,16,11200
182285146,4,52,11200
182285146,4,5,11200
182285146,4,53,11200
182285146,4,3,11200
182285146,4,3,11200
182285146,4,13,9600
182285146,4,13,10300
182285146,3,30,10800
182285146,3,5,10800
182285146,3,16,10800
182285146,3,16,10800
182285146,3,16,10800
182285146,3,5,10800
18272019,2,26,6400
18272019,4,50,7600
18272019,4,14,7600
18272019,3,33,6700
18272019,3,1,6800
18272019,2,12,7000
18272019,2,36,7000
18272019,3,34,7300
18272019,3,2,7300
18272019,3,37,7400
18272019,3,4,7400
187076,3,42,4800
187076,2,3,6600
187076,2,39,6600
187076,2,20,6600
187076,3,54,6700
187076,3,30,6800
187076,3,45,6800
187076,2,24,6000
187076,2,27,6100
187076,2,2,6200
187076,2,41,6200
187076,2,41,6300
187076,2,21,6600
187076,2,22,6600
187076,2,22,6600
18770224,2,36,11200
18770224,3,52,13000
18770224,3,38,13100
18770224,3,25,13100
18770224,3,1,13100
18770224,4,37,13600
18770224,2,1,11200
18770224,2,34,11600
18770224,2,2,11600
18770224,3,35,11800
18770224,3,54,12000
18770224,3,31,12200
18770224,3,17,12200
18770224,2,52,12600
188038,2,2,3800
188038,2,27,3800
188038,2,8,3800
189898,2,13,6000
189898,2,18,6200
189898,3,13,6300
189898,3,35,6400
189898,3,15,6400
189898,3,6,6400
189898,2,27,6600
189898,2,3,6100
189898,2,32,6100
189898,2,5,6100
189898,2,9,6100
189898,2,17,6100
189898,2,7,6200
189898,2,12,6200
189898,2,12,6200
189912,2,16,3400
189949936,3,52,2600
189949936,3,15,2600
189949936,3,32,2600
189949936,4,38,2700
189949936,3,28,2700
190191,2,50,3300
190191,2,51,3800
190191,2,10,3800
190191,2,49,3900
190191,2,13,3900
190191,2,14,3900
190191,2,9,3900
190191,2,5,3300
190191,2,4,3300
190191,2,5,3300
190191,2,10,3400
190191,2,44,3400
190191,2,23,3400
190191,3,27,3600
190191,2,28,3700
190195,2,5,3300
190195,2,49,3900
190195,2,17,3300
190195,2,17,3400
190195,2,4,3400
190195,2,18,3800
190195,3,23,3900
190195,2,50,3900
190195,2,9,3900
190195,2,7,3900
190366,2,45,4000
190366,2,45,4000
190366,2,45,4000
190366,2,7,4000
190366,2,23,4000
190366,2,37,4000
19069202,2,13,5200
19069202,3,4,6600
19069202,3,35,6600
19069202,3,26,6600
19069202,3,49,6600
19069202,3,43,6600
19069202,3,16,6600
19069202,2,2,6100
19069202,2,14,6100
19069202,2,1,6200
19069202,2,31,6200
19069202,3,23,6500
19069202,3,25,6500
19069202,3,18,6500
19069202,3,3,6600
192225693,3,52,2600
192225693,3,38,2600
192225693,3,28,2600
192225693,4,38,2700
19238614,3,23,6700
19238614,3,17,7600
19238614,3,37,7600
19238614,2,13,7600
19238614,4,4,8000
19238614,4,3,8300
19238614,3,8,8300
19238614,2,24,7000
19238614,2,3,7000
19238614,2,36,7000
19238614,3,1,7400
19238614,3,11,7400
19238614,3,13,7500
